Дата замера	дата замера	Ртр МПа	Туст °С	газ м3/сут	конд-т м3/сут	вода м3/сут	ID	Куст	Группа
2023-04-17	2019-04-17	2.9	53	103092	0.1	0.25	1027	КП 242	Хаузак
2023-04-18	2019-04-18	2.9	53	102632	0.1	0.259	1027	КП 242	Хаузак
2023-04-23	2019-04-23	2.8	51	102331	0.1	0.264	1027	КП 242	Хаузак
2023-04-24	2019-04-24	2.8	51	102330	0.102	0.266	1027	КП 242	Хаузак
2023-05-01	2019-05-01	2.8	51	102410	0.102	0.362	1027	КП 242	Хаузак
2023-05-02	2019-05-02	2.8	51	101350	0.107	0.412	1027	КП 242	Хаузак
2023-05-10	2019-05-10	2.8	54	101400	0.1	0.46	1027	КП 242	Хаузак
2023-05-19	2019-05-19	2.9	54	97700	0.2	0.488	1027	КП 242	Хаузак
2023-05-20	2019-05-20	2.8	54	97700	0.209	0.295	1027	КП 242	Хаузак
2018-08-25	2014-08-25	8.1	60	145000	0.023	0.3	1058	КП 242	Хаузак
2018-08-26	2014-08-26	7.4	60	264120	0.013	0.21	1058	КП 242	Хаузак
2018-08-27	2014-08-27	7.4	62	262150	0.036	0.514	1058	КП 242	Хаузак
2018-08-28	2014-08-28	7.1	55	270100	0.058	0.522	1058	КП 242	Хаузак
2018-09-03	2014-09-03	7.1	65	280150	0.06	1.5	1058	КП 242	Хаузак
2018-09-04	2014-09-04	7	65	272200	0.2	1.7	1058	КП 242	Хаузак
2018-09-05	2014-09-05	7.1	65	290050	0.6	3.2	1058	КП 242	Хаузак
2018-09-07	2014-09-07	7.1	65	362094	0.72	4.416	1058	КП 242	Хаузак
2018-09-08	2014-09-08	7.1	65	362094	0.72	4.416	1058	КП 242	Хаузак
2018-09-17	2014-09-17	7	66.1	365270	0.856	5.712	1058	КП 242	Хаузак
2018-09-18	2014-09-18	7	61	365716	0.868	5.742	1058	КП 242	Хаузак
2018-09-19	2014-09-19	7.1	66.1	359635	0.922	4.027	1058	КП 242	Хаузак
2018-10-04	2014-10-04	7.2	66	369755	0.68	5.416	1058	КП 242	Хаузак
2018-10-05	2014-10-05	7.2	66	369375	0.79	5.416	1058	КП 242	Хаузак
2018-10-06	2014-10-06	7.2	66	366220	0.715	6.266	1058	КП 242	Хаузак
2018-10-18	2014-10-18	7.2	59	339635	0.68	3.899	1058	КП 242	Хаузак
2018-10-19	2014-10-19	7.2	59	327700	0.7	4	1058	КП 242	Хаузак
2018-10-21	2014-10-21	7.2	58	339801	0.705	5.193	1058	КП 242	Хаузак
2018-10-22	2014-10-22	7.2	58	340700	0.695	5.303	1058	КП 242	Хаузак
2018-11-05	2014-11-05	7	58	358510	0.005	3.65	1058	КП 242	Хаузак
2018-11-06	2014-11-06	7	58	369388	0.705	3.68	1058	КП 242	Хаузак
2018-11-07	2014-11-07	7	58	361480	0.625	4.295	1058	КП 242	Хаузак
2018-11-20	2014-11-20	5.2	58	370000	0.576	5.2	1058	КП 242	Хаузак
2018-11-28	2014-11-28	6	58	364000	0.78	5.56	1058	КП 242	Хаузак
2018-11-29	2014-11-29	6	60	398130	0.01	2.86	1058	КП 242	Хаузак
2018-12-04	2014-12-04	6	60	397630	0.69	4.48	1058	КП 242	Хаузак
2018-12-05	2014-12-05	6	60	396125	0.382	3.172	1058	КП 242	Хаузак
2018-12-06	2014-12-06	6	60	395120	0.213	1.671	1058	КП 242	Хаузак
2018-12-24	2014-12-24	5.7	58	386385	0.213	1.671	1058	КП 242	Хаузак
2018-12-25	2014-12-25	5.7	58	386190	0.213	1.671	1058	КП 242	Хаузак
2019-01-02	2015-01-02	5.6	58	379900	0.656	0	1058	КП 242	Хаузак
2019-01-03	2015-01-03	5.6	58	379323	0.72	0.14	1058	КП 242	Хаузак
2019-01-04	2015-01-04	5.6	58	379681	0.188	0.247	1058	КП 242	Хаузак
2019-01-05	2015-01-05	5.6	58	379681	0.188	0.247	1058	КП 242	Хаузак
2019-01-06	2015-01-06	5.6	58	378600	0.1	0.002	1058	КП 242	Хаузак
2019-01-08	2015-01-08	5.6	58	380000	0.37	0.13	1058	КП 242	Хаузак
2019-01-09	2015-01-09	5.6	58	377889	1.48	4.471	1058	КП 242	Хаузак
2019-01-10	2015-01-10	5.6	58	378150	0.938	4.672	1058	КП 242	Хаузак
2019-01-14	2015-01-14	4.9	57	390280	0.77	6.52	1058	КП 242	Хаузак
2019-01-15	2015-01-15	5.2	57	387520	0.704	6.65	1058	КП 242	Хаузак
2019-01-16	2015-01-16	5.3	57	388750	0.701	6.57	1058	КП 242	Хаузак
2019-01-17	2015-01-17	5.3	57	388960	0.706	6.43	1058	КП 242	Хаузак
2019-02-02	2015-02-02	5.2	57	386975	0.043	5.065	1058	КП 242	Хаузак
2019-02-03	2015-02-03	5.2	57	389334	0.04	5.009	1058	КП 242	Хаузак
2019-02-04	2015-02-04	5.2	57	389305	0.289	6.483	1058	КП 242	Хаузак
2019-02-05	2015-02-05	5.2	57	387944	0.671	6.694	1058	КП 242	Хаузак
2019-02-06	2015-02-06	5.2	57	387500	0.684	6.694	1058	КП 242	Хаузак
2019-02-07	2015-02-07	5.2	57	387344	0.701	6.417	1058	КП 242	Хаузак
2019-02-08	2015-02-08	5	57	388890	0.649	6.86	1058	КП 242	Хаузак
2019-02-09	2015-02-09	5.1	57	388620	0.583	5.909	1058	КП 242	Хаузак
2019-02-10	2015-02-10	5.1	57	385424	0.025	4.407	1058	КП 242	Хаузак
2019-02-11	2015-02-11	5	57	391597	0.281	6.044	1058	КП 242	Хаузак
2019-02-12	2015-02-12	5	57	388607	0.412	6.005	1058	КП 242	Хаузак
2019-02-13	2015-02-13	5	57	382700	0.464	5.959	1058	КП 242	Хаузак
2019-02-14	2015-02-14	5	57	391438	0.046	4.5	1058	КП 242	Хаузак
2019-02-16	2015-02-16	5	57	391709	0.023	2.517	1058	КП 242	Хаузак
2019-02-17	2015-02-17	5	57	389404	0.357	4.989	1058	КП 242	Хаузак
2019-02-18	2015-02-18	5	57	389616	0.485	4.93	1058	КП 242	Хаузак
2019-02-19	2015-02-19	5	54	354345	1.968	1.671	1058	КП 242	Хаузак
2019-02-20	2015-02-20	5	54	356158	0.883	3.701	1058	КП 242	Хаузак
2019-02-21	2015-02-21	5	57	358110	0.851	4.708	1058	КП 242	Хаузак
2019-02-22	2015-02-22	5	55	362031	0.619	6.131	1058	КП 242	Хаузак
2019-02-23	2015-02-23	5	56	369143	0.569	6.646	1058	КП 242	Хаузак
2019-02-24	2015-02-24	4.9	57	370051	0.626	5.315	1058	КП 242	Хаузак
2019-02-25	2015-02-25	5	57	395048	0.024	4.5	1058	КП 242	Хаузак
2019-02-26	2015-02-26	5	57	395798	0.046	4.976	1058	КП 242	Хаузак
2019-02-27	2015-02-27	5.1	58	397688	0.063	1.004	1058	КП 242	Хаузак
2019-02-28	2015-02-28	5.1	57	397585	0.057	1.005	1058	КП 242	Хаузак
2019-03-01	2015-03-01	5.1	56	399328	0.52	1.132	1058	КП 242	Хаузак
2019-03-02	2015-03-02	5.1	57	397585	0.053	0.971	1058	КП 242	Хаузак
2019-03-03	2015-03-03	5.1	57	397608	0.054	0.963	1058	КП 242	Хаузак
2019-03-04	2015-03-04	5.1	57	398524	0.058	0.982	1058	КП 242	Хаузак
2019-03-05	2015-03-05	5.1	57	397613	0.06	0.988	1058	КП 242	Хаузак
2019-03-06	2015-03-06	5	55	400153	4.012	0.463	1058	КП 242	Хаузак
2019-03-07	2015-03-07	5	55	398960	0.008	1.48	1058	КП 242	Хаузак
2019-03-08	2015-03-08	5.2	57	385660	0.231	1.254	1058	КП 242	Хаузак
2019-03-09	2015-03-09	5.2	57	390420	0.354	1.202	1058	КП 242	Хаузак
2019-03-13	2015-03-13	5.4	57	424210	0.136	1.166	1058	КП 242	Хаузак
2019-03-14	2015-03-14	5.3	57	398310	0.738	1.107	1058	КП 242	Хаузак
2019-03-15	2015-03-15	5.3	57	396530	0.719	1.121	1058	КП 242	Хаузак
2019-03-16	2015-03-16	5.3	56	399590	0.707	1.117	1058	КП 242	Хаузак
2019-03-17	2015-03-17	5.3	57	398080	0.088	0.855	1058	КП 242	Хаузак
2019-03-18	2015-03-18	5.3	57	398070	0.067	0.937	1058	КП 242	Хаузак
2019-03-19	2015-03-19	5.3	57	397860	0.073	0.962	1058	КП 242	Хаузак
2019-03-20	2015-03-20	5.3	57	397380	0.066	0.97	1058	КП 242	Хаузак
2019-03-21	2015-03-21	5.3	57	397320	0.064	0.975	1058	КП 242	Хаузак
2019-03-22	2015-03-22	5.3	57	395434	0.628	1.072	1058	КП 242	Хаузак
2019-03-23	2015-03-23	5.3	57	397134	0.66	1.112	1058	КП 242	Хаузак
2019-03-24	2015-03-24	5.3	57	397781	0.656	1.122	1058	КП 242	Хаузак
2019-03-25	2015-03-25	5.3	57	397810	0.67	1.118	1058	КП 242	Хаузак
2019-03-26	2015-03-26	5.4	57	394665	0.673	1.118	1058	КП 242	Хаузак
2019-03-27	2015-03-27	5.3	57	397561	0.072	0.97	1058	КП 242	Хаузак
2019-03-28	2015-03-28	5.5	57	391271	0.07	0.985	1058	КП 242	Хаузак
2019-03-29	2015-03-29	5.5	57	394944	0.065	0.996	1058	КП 242	Хаузак
2019-03-30	2015-03-30	5.5	56	395110	0.055	1	1058	КП 242	Хаузак
2019-03-31	2015-03-31	5.5	56	395096	0.06	1	1058	КП 242	Хаузак
2019-04-01	2015-04-01	5.5	56	395000	0.058	0.936	1058	КП 242	Хаузак
2019-04-03	2015-04-03	5.5	57	394680	0.007	0.636	1058	КП 242	Хаузак
2019-04-04	2015-04-04	5.5	57	395260	0.007	0.817	1058	КП 242	Хаузак
2019-04-05	2015-04-05	5.5	57	395204	0.007	0.848	1058	КП 242	Хаузак
2019-04-06	2015-04-06	5.5	57	395285	0.1	0.868	1058	КП 242	Хаузак
2019-04-10	2015-04-10	5.5	57	387225	0.029	0.848	1058	КП 242	Хаузак
2019-04-11	2015-04-11	5.5	57	394972	0.07	0.491	1058	КП 242	Хаузак
2019-04-13	2015-04-13	5.5	58	396833	0.044	0.535	1058	КП 242	Хаузак
2019-04-14	2015-04-14	5.5	58	397026	0.04	0.559	1058	КП 242	Хаузак
2019-04-15	2015-04-15	5.5	58	394790	0.043	0.593	1058	КП 242	Хаузак
2019-04-25	2015-04-25	5.5	57	391388	0.059	0.663	1058	КП 242	Хаузак
2019-04-26	2015-04-26	5.5	57	390485	0.053	0.746	1058	КП 242	Хаузак
2019-04-27	2015-04-27	5.5	57	390525	0.047	0.677	1058	КП 242	Хаузак
2019-04-28	2015-04-28	5.2	59	399948	1.011	0.546	1058	КП 242	Хаузак
2019-04-29	2015-04-29	5.2	59	400512	0.047	0.606	1058	КП 242	Хаузак
2019-04-30	2015-04-30	5.5	58	393109	0.039	0.583	1058	КП 242	Хаузак
2019-05-01	2015-05-01	5.5	58	393119	0	0.614	1058	КП 242	Хаузак
2019-05-04	2015-05-04	5.4	58	399470	0.558	0.993	1058	КП 242	Хаузак
2019-05-05	2015-05-05	5.5	58	397780	0.581	0.975	1058	КП 242	Хаузак
2019-05-10	2015-05-10	5.7	58	386990	0.675	0.91	1058	КП 242	Хаузак
2019-05-11	2015-05-11	5.7	58	386190	0.784	0.904	1058	КП 242	Хаузак
2019-05-12	2015-05-12	5.7	58	378860	2.899	0.185	1058	КП 242	Хаузак
2019-05-13	2015-05-13	5.7	58	377120	1.548	0.365	1058	КП 242	Хаузак
2019-05-14	2015-05-14	5.7	58	378370	1.287	0.557	1058	КП 242	Хаузак
2019-05-21	2015-05-21	6.3	59	369129	0	0.508	1058	КП 242	Хаузак
2019-05-22	2015-05-22	6	58	378541	0	0.001	1058	КП 242	Хаузак
2019-05-23	2015-05-23	5.8	58	377084	2.467	0.001	1058	КП 242	Хаузак
2019-05-24	2015-05-24	5.8	58	376936	1.989	0.001	1058	КП 242	Хаузак
2019-05-25	2015-05-25	5.9	58	378798	1.445	0.001	1058	КП 242	Хаузак
2019-05-26	2015-05-26	5.9	59	380000	1.449	0.001	1058	КП 242	Хаузак
2019-05-27	2015-05-27	5.9	59	381276	0	0	1058	КП 242	Хаузак
2019-05-28	2015-05-28	5.9	59	380030	0	0	1058	КП 242	Хаузак
2019-05-29	2015-05-29	5.9	59	379532	0	0.195	1058	КП 242	Хаузак
2019-05-30	2015-05-30	5.9	59	377797	1.011	1.125	1058	КП 242	Хаузак
2019-05-31	2015-05-31	5.9	59	377573	1.011	1.104	1058	КП 242	Хаузак
2019-06-01	2015-06-01	5.9	59	376492	1.011	1.066	1058	КП 242	Хаузак
2019-06-02	2015-06-02	5.9	59	376094	1.011	1.061	1058	КП 242	Хаузак
2019-06-03	2015-06-03	5.9	59	375045	1.011	1.05	1058	КП 242	Хаузак
2019-06-08	2015-06-08	5.7	58	383888	0.312	1.385	1058	КП 242	Хаузак
2019-06-09	2015-06-09	5.9	58	384268	0.01	1.403	1058	КП 242	Хаузак
2019-06-10	2015-06-10	5.8	58	384139	0.09	1.382	1058	КП 242	Хаузак
2019-06-11	2015-06-11	7.3	58	332886	0.289	0.465	1058	КП 242	Хаузак
2019-06-13	2015-06-13	7.1	59	315504	1.011	0.677	1058	КП 242	Хаузак
2019-06-14	2015-06-14	7	59	318768	1.011	0.713	1058	КП 242	Хаузак
2019-06-15	2015-06-15	6.9	59	321812	1.011	0.744	1058	КП 242	Хаузак
2019-06-16	2015-06-16	6.9	59	322888	1.011	0.756	1058	КП 242	Хаузак
2019-06-17	2015-06-17	6.9	59	321720	1.011	0.75	1058	КП 242	Хаузак
2019-06-18	2015-06-18	6.9	58	324833	0.312	0.859	1058	КП 242	Хаузак
2019-06-20	2015-06-20	7	59	325224	0.011	0.92	1058	КП 242	Хаузак
2019-06-21	2015-06-21	7	60	325575	0.312	0.92	1058	КП 242	Хаузак
2019-06-22	2015-06-22	7	60	325193	0.312	0.922	1058	КП 242	Хаузак
2019-06-27	2015-06-27	7	60	314940	0.08	1.008	1058	КП 242	Хаузак
2019-06-28	2015-06-28	7	60	323600	0.242	0.94	1058	КП 242	Хаузак
2019-06-29	2015-06-29	6.9	60	324250	0.093	1.004	1058	КП 242	Хаузак
2019-06-30	2015-06-30	6.9	60	323240	0.059	0.989	1058	КП 242	Хаузак
2019-07-01	2015-07-01	7	59	322840	0.501	0.882	1058	КП 242	Хаузак
2019-07-02	2015-07-02	7	59	323120	0.795	0.835	1058	КП 242	Хаузак
2019-07-03	2015-07-03	7	59	324640	0.73	0.898	1058	КП 242	Хаузак
2019-07-04	2015-07-04	6.9	59	338390	0.73	0.89	1058	КП 242	Хаузак
2019-07-05	2015-07-05	6.8	59	337980	0.735	0.905	1058	КП 242	Хаузак
2019-07-10	2015-07-10	6.6	60	336210	0.661	1.112	1058	КП 242	Хаузак
2019-07-11	2015-07-11	6.7	60	333900	0.651	0.105	1058	КП 242	Хаузак
2019-07-12	2015-07-12	6.7	60	327182	0.817	0.926	1058	КП 242	Хаузак
2019-07-13	2015-07-13	6.7	60	328935	0.815	0.93	1058	КП 242	Хаузак
2019-07-16	2015-07-16	6.6	60	333222	0.667	0.13	1058	КП 242	Хаузак
2019-07-17	2015-07-17	6.6	60	335978	0.638	1.113	1058	КП 242	Хаузак
2019-07-18	2015-07-18	6.7	60	339800	1.727	1.683	1058	КП 242	Хаузак
2019-07-19	2015-07-19	6.8	58	337758	0.788	0.849	1058	КП 242	Хаузак
2019-07-20	2015-07-20	6.8	58	342077	0.916	0.9	1058	КП 242	Хаузак
2019-07-25	2015-07-25	6.8	66	323240	0.619	1.025	1058	КП 242	Хаузак
2019-07-26	2015-07-26	6.8	66	322471	0.648	1.04	1058	КП 242	Хаузак
2019-07-28	2015-07-28	6.7	66	308250	0.271	0.778	1058	КП 242	Хаузак
2019-08-04	2015-08-04	6.9	67	307811	0.562	0.881	1058	КП 242	Хаузак
2019-08-05	2015-08-05	6.9	67	307948	0.595	0.922	1058	КП 242	Хаузак
2019-08-07	2015-08-07	6.8	67	295253	0.792	0.761	1058	КП 242	Хаузак
2019-08-15	2015-08-15	6.7	62	326086	0.013	0.001	1058	КП 242	Хаузак
2019-08-16	2015-08-16	6.7	62	326988	0.001	0.001	1058	КП 242	Хаузак
2019-08-18	2015-08-18	6.9	64	338932	4.217	0.001	1058	КП 242	Хаузак
2019-08-19	2015-08-19	6.8	64	335015	3.128	0.001	1058	КП 242	Хаузак
2019-08-20	2015-08-20	5.7	50	333206	4.746	0	1058	КП 242	Хаузак
2019-08-27	2015-08-27	6.6	64	345440	0.01	1.226	1058	КП 242	Хаузак
2019-08-28	2015-08-28	6.6	64	345330	0.097	1.22	1058	КП 242	Хаузак
2019-08-30	2015-08-30	6.6	64	298966	2.262	0.87	1058	КП 242	Хаузак
2019-08-31	2015-08-31	6.6	64	298140	2.93	0.876	1058	КП 242	Хаузак
2019-09-01	2015-09-01	6.7	64	340600	0.36	0.806	1058	КП 242	Хаузак
2019-09-02	2015-09-02	6.7	64	329870	1.358	1.012	1058	КП 242	Хаузак
2019-09-03	2015-09-03	6.6	64	330750	0.773	1.022	1058	КП 242	Хаузак
2019-09-04	2015-09-04	6.6	64	330750	0.581	1.029	1058	КП 242	Хаузак
2019-09-13	2015-09-13	6.9	65	338770	0.011	1.019	1058	КП 242	Хаузак
2019-09-14	2015-09-14	6.9	65	338729	0.011	1.014	1058	КП 242	Хаузак
2019-09-15	2015-09-15	6.9	65	339000	0.01	1	1058	КП 242	Хаузак
2019-09-18	2015-09-18	6.9	65	329530	0.011	0.35	1058	КП 242	Хаузак
2019-09-19	2015-09-19	6.9	65	320220	0.1	0.29	1058	КП 242	Хаузак
2019-09-26	2015-09-26	6.3	63	360191	2.308	1.79	1058	КП 242	Хаузак
2019-09-27	2015-09-27	6.3	25	329249	2.972	1.101	1058	КП 242	Хаузак
2019-09-28	2015-09-28	5.4	63	380652	0.238	1.55	1058	КП 242	Хаузак
2019-09-29	2015-09-29	6.3	61	350716	0.739	1.15	1058	КП 242	Хаузак
2019-09-30	2015-09-30	6.3	62	349911	0.735	0.766	1058	КП 242	Хаузак
2019-10-02	2015-10-02	5.6	63	366106	0.635	1.42	1058	КП 242	Хаузак
2019-10-03	2015-10-03	6.2	64	366593	0.623	1.4	1058	КП 242	Хаузак
2019-10-04	2015-10-04	6.2	64	367558	0.549	1.11	1058	КП 242	Хаузак
2019-10-05	2015-10-05	4.5	54	367723	0.537	1.044	1058	КП 242	Хаузак
2019-10-06	2015-10-06	6.1	64	366214	0.575	1.275	1058	КП 242	Хаузак
2019-10-07	2015-10-07	5.5	64	366842	0.578	1.305	1058	КП 242	Хаузак
2019-10-08	2015-10-08	5.5	64	366601	0.599	1.303	1058	КП 242	Хаузак
2019-10-09	2015-10-09	5.5	64	364132	0.537	1.058	1058	КП 242	Хаузак
2019-10-10	2015-10-10	5.5	63	370504	2.143	1.049	1058	КП 242	Хаузак
2019-10-11	2015-10-11	5.5	63	349697	1.354	1.073	1058	КП 242	Хаузак
2019-10-12	2015-10-12	5.4	63	370037	0.604	1.358	1058	КП 242	Хаузак
2019-10-13	2015-10-13	5.3	63	368826	0.619	1.335	1058	КП 242	Хаузак
2019-10-14	2015-10-14	5.4	63	368843	0.63	1.336	1058	КП 242	Хаузак
2019-10-15	2015-10-15	5.4	63	369118	0.623	1.341	1058	КП 242	Хаузак
2019-10-16	2015-10-16	5.4	63	369292	0.622	1.337	1058	КП 242	Хаузак
2019-10-17	2015-10-17	5.4	63	369670	0.626	1.342	1058	КП 242	Хаузак
2019-10-19	2015-10-19	5.4	63	372480	0.515	1.366	1058	КП 242	Хаузак
2019-10-20	2015-10-20	5.4	63	372620	0.606	1.362	1058	КП 242	Хаузак
2019-10-21	2015-10-21	5.4	63	372310	0.61	1.352	1058	КП 242	Хаузак
2019-10-23	2015-10-23	5.4	63	368910	0.493	0.98	1058	КП 242	Хаузак
2019-10-24	2015-10-24	5.4	63	368960	0.379	0.685	1058	КП 242	Хаузак
2019-10-25	2015-10-25	5.4	63	372120	1.351	1.212	1058	КП 242	Хаузак
2019-10-26	2015-10-26	5.4	64	371410	0.957	1.96	1058	КП 242	Хаузак
2019-10-29	2015-10-29	5.4	64	371250	0.458	1.314	1058	КП 242	Хаузак
2019-10-30	2015-10-30	5.4	64	370560	0.592	1.281	1058	КП 242	Хаузак
2019-10-31	2015-10-31	5.4	64	370560	0.6	1.285	1058	КП 242	Хаузак
2019-11-01	2015-11-01	5.4	64	370634	0.607	1.288	1058	КП 242	Хаузак
2019-11-02	2015-11-02	5.5	63	370600	0.608	1.294	1058	КП 242	Хаузак
2019-11-03	2015-11-03	5.5	63	359340	1.471	1.344	1058	КП 242	Хаузак
2019-11-04	2015-11-04	6	60	351850	0.986	1.126	1058	КП 242	Хаузак
2019-11-05	2015-11-05	5.5	64	356970	0.861	1.214	1058	КП 242	Хаузак
2019-11-06	2015-11-06	5.4	65	365690	0.346	1.067	1058	КП 242	Хаузак
2019-11-07	2015-11-07	5.6	63	365396	0.346	1.08	1058	КП 242	Хаузак
2019-11-08	2015-11-08	5.6	63	364744	0.347	1.082	1058	КП 242	Хаузак
2019-11-09	2015-11-09	5.5	63	366580	0.329	1.1	1058	КП 242	Хаузак
2019-11-10	2015-11-10	5.6	63	368212	0.317	1.11	1058	КП 242	Хаузак
2019-11-11	2015-11-11	5.6	63	377357	0.009	4.061	1058	КП 242	Хаузак
2019-11-17	2015-11-17	5.3	64	376832	0.234	0.907	1058	КП 242	Хаузак
2019-11-18	2015-11-18	5.3	63	384737	1.911	1.342	1058	КП 242	Хаузак
2019-11-19	2015-11-19	5.3	63	381069	1.101	1.218	1058	КП 242	Хаузак
2019-11-20	2015-11-20	5.3	63	380876	1.104	1.145	1058	КП 242	Хаузак
2019-11-21	2015-11-21	5.2	63	380822	1.018	1.113	1058	КП 242	Хаузак
2019-11-22	2015-11-22	5.2	63	380496	0.986	0.987	1058	КП 242	Хаузак
2019-11-24	2015-11-24	5.2	63	379445	0.726	0.65	1058	КП 242	Хаузак
2019-11-25	2015-11-25	5.2	63	378675	1.507	0.816	1058	КП 242	Хаузак
2019-11-26	2015-11-26	5.2	63	378612	1.922	0.768	1058	КП 242	Хаузак
2019-11-27	2015-11-27	5.2	63	378661	0.649	0.575	1058	КП 242	Хаузак
2019-11-28	2015-11-28	5.2	63	378776	1.097	0.451	1058	КП 242	Хаузак
2019-11-29	2015-11-29	5.2	63	378787	1.068	0.439	1058	КП 242	Хаузак
2019-11-30	2015-11-30	5.2	63	379101	0.008	0.32	1058	КП 242	Хаузак
2019-12-01	2015-12-01	5.2	63	379518	0.351	0.224	1058	КП 242	Хаузак
2019-12-02	2015-12-02	5.2	63	379757	0.65	0.161	1058	КП 242	Хаузак
2019-12-03	2015-12-03	5.2	63	372475	0.65	0.161	1058	КП 242	Хаузак
2019-12-10	2015-12-10	5.1	63	374723	0.458	0.355	1058	КП 242	Хаузак
2019-12-16	2015-12-16	5.2	63	380030	0.458	0.355	1058	КП 242	Хаузак
2019-12-17	2015-12-17	5.2	63	381360	0.458	0.355	1058	КП 242	Хаузак
2019-12-18	2015-12-18	5.2	63	384110	0.65	0.161	1058	КП 242	Хаузак
2019-12-19	2015-12-19	5.2	63	383050	0.65	0.195	1058	КП 242	Хаузак
2019-12-20	2015-12-20	5.2	63	383010	0.65	0.161	1058	КП 242	Хаузак
2019-12-21	2015-12-21	5.2	63	383143	0.939	1.611	1058	КП 242	Хаузак
2019-12-22	2015-12-22	5.2	63	383260	1.936	4.01	1058	КП 242	Хаузак
2019-12-24	2015-12-24	5.2	63	376100	0.378	0.355	1058	КП 242	Хаузак
2019-12-25	2015-12-25	5.2	63	379780	0.914	0.001	1058	КП 242	Хаузак
2019-12-26	2015-12-26	5.5	62	366032	2.038	0	1058	КП 242	Хаузак
2019-12-27	2015-12-27	5.1	63	371840	1.608	0	1058	КП 242	Хаузак
2019-12-30	2015-12-30	5	63	375148	0.202	0	1058	КП 242	Хаузак
2019-12-31	2015-12-31	5	63	384300	0.934	0	1058	КП 242	Хаузак
2020-01-01	2016-01-01	5	64	376156	0.085	0	1058	КП 242	Хаузак
2020-01-02	2016-01-02	5	64	386397	0.515	0	1058	КП 242	Хаузак
2020-01-03	2016-01-03	5	64	386584	0.462	0	1058	КП 242	Хаузак
2020-01-10	2016-01-10	5	63	385236	0.01	0.002	1058	КП 242	Хаузак
2020-01-11	2016-01-11	5	63	390261	0.797	0.002	1058	КП 242	Хаузак
2020-01-12	2016-01-12	5	63	387203	0.343	0.001	1058	КП 242	Хаузак
2020-01-13	2016-01-13	5	63	391051	0.468	0.002	1058	КП 242	Хаузак
2020-01-14	2016-01-14	5	63	391759	0.507	0.002	1058	КП 242	Хаузак
2020-01-15	2016-01-15	5	63	391671	0.522	0.002	1058	КП 242	Хаузак
2020-01-16	2016-01-16	4.9	63	391681	0.52	0.002	1058	КП 242	Хаузак
2020-01-17	2016-01-17	4.9	63	391720	0.524	0.002	1058	КП 242	Хаузак
2020-01-18	2016-01-18	4.9	63	391730	0.524	0.002	1058	КП 242	Хаузак
2020-01-19	2016-01-19	4.9	63	391778	0.52	0.002	1058	КП 242	Хаузак
2020-01-20	2016-01-20	4.9	63	391709	0.521	0.001	1058	КП 242	Хаузак
2020-01-21	2016-01-21	4.9	63	385235	0.73	0.3	1058	КП 242	Хаузак
2020-01-22	2016-01-22	4.9	63	385964	0.034	0.3	1058	КП 242	Хаузак
2020-01-23	2016-01-23	4.9	63	393178	0.359	0.001	1058	КП 242	Хаузак
2020-01-24	2016-01-24	4.9	63	393389	0.422	0.001	1058	КП 242	Хаузак
2020-01-25	2016-01-25	4.9	63	393578	0.542	0.839	1058	КП 242	Хаузак
2020-01-26	2016-01-26	4.9	63	393857	0.49	1.054	1058	КП 242	Хаузак
2020-01-27	2016-01-27	4.9	63	393788	0.475	1.114	1058	КП 242	Хаузак
2020-01-30	2016-01-30	4.9	63	393694	0.305	1.212	1058	КП 242	Хаузак
2020-01-31	2016-01-31	4.9	63	393931	0.42	1.205	1058	КП 242	Хаузак
2020-02-01	2016-02-01	4.9	63	394788	0.43	1.201	1058	КП 242	Хаузак
